н ъ {'rel_weight': 0.9937062179834979, 'rel_center': 0.9971829333874485, 'rel_inertia': 0.9991360532059235}
н ы {'rel_weight': 0.9701527719228682, 'rel_center': 0.993281692268862, 'rel_inertia': 0.9974630770492686}
н ь {'rel_weight': 0.9979744072098544, 'rel_center': 0.9956215746673809, 'rel_inertia': 0.9991582255200737}
н э {'rel_weight': 0.9978406283184913, 'rel_center': 0.9984029651411326, 'rel_inertia': 0.999424060890972}
н ю {'rel_weight': 0.9602224762993888, 'rel_center': 0.9962769642806814, 'rel_inertia': 0.9974936197511871}
н я {'rel_weight': 0.9873740171256408, 'rel_center': 0.9990006159549132, 'rel_inertia': 0.9996623008735896}
о а {'rel_weight': 0.9872567368826104, 'rel_center': 0.9977267287020357, 'rel_inertia': 0.9995348671692662}
о б {'rel_weight': 0.9660862273243873, 'rel_center': 0.9930288178762962, 'rel_inertia': 0.9980711969557806}
о в {'rel_weight': 0.9871034485695901, 'rel_center': 0.9986976238337889, 'rel_inertia': 0.9997489981978297}
о г {'rel_weight': 0.9954105355051478, 'rel_center': 0.9997740960378027, 'rel_inertia': 0.9995404603752387}
о д {'rel_weight': 0.9753782861536547, 'rel_center': 0.9938463264992717, 'rel_inertia': 0.9985272570102561}
о е {'rel_weight': 0.989274568494005, 'rel_center': 0.9987918670858136, 'rel_inertia': 0.9998603622637277}
о ё {'rel_weight': 0.9765934444168703, 'rel_center': 0.9976555557696015, 'rel_inertia': 0.9991807542232767}
о ж {'rel_weight': 0.9740377101797862, 'rel_center': 0.9973069984959104, 'rel_inertia': 0.9989112540234997}
о з {'rel_weight': 0.9899172397785472, 'rel_center': 0.9984513399999462, 'rel_inertia': 0.9994535915589758}
о и {'rel_weight': 0.9985348300305253, 'rel_center': 0.9981649464283037, 'rel_inertia': 0.9997446126267585}
о й {'rel_weight': 0.9883464774351729, 'rel_center': 0.9980287609258829, 'rel_inertia': 0.9989700082105347}
о к {'rel_weight': 0.9923893622085292, 'rel_center': 0.999018974727896, 'rel_inertia': 0.9993921634082852}
о л {'rel_weight': 0.9971089948194611, 'rel_center': 0.9986598660098969, 'rel_inertia': 0.9997653856807431}
о м {'rel_weight': 0.9625522349442099, 'rel_center': 0.9963924917895494, 'rel_inertia': 0.9982265049349573}
о н {'rel_weight': 0.9992232339089984, 'rel_center': 0.9999261583918836, 'rel_inertia': 0.9996688202114223}
о о {'rel_weight': 0.9972817925541386, 'rel_center': 0.999567480008877, 'rel_inertia': 0.9998205724606443}
о п {'rel_weight': 0.9999729531126795, 'rel_center': 0.997678673270726, 'rel_inertia': 0.9997262767702715}
о р {'rel_weight': 0.9791463915937176, 'rel_center': 0.9931090640959398, 'rel_inertia': 0.9977565567141927}
о с {'rel_weight': 0.9901123339951186, 'rel_center': 0.998860552668112, 'rel_inertia': 0.9995812095739005}
о т {'rel_weight': 0.9599435465626279, 'rel_center': 0.9988825879216436, 'rel_inertia': 0.9966254981471798}
о у {'rel_weight': 0.9980816788420809, 'rel_center': 0.9944176956808857, 'rel_inertia': 0.9978832204473583}
о ф {'rel_weight': 0.9175830180245247, 'rel_center': 0.9919390669017393, 'rel_inertia': 0.9944688206936979}
о х {'rel_weight': 0.9917985054383419, 'rel_center': 0.9995526708975851, 'rel_inertia': 0.9993847862062478}
о ц {'rel_weight': 0.9909830364191222, 'rel_center': 0.9940038758941899, 'rel_inertia': 0.9984462183967026}
о ч {'rel_weight': 0.9852210432796523, 'rel_center': 0.9971330014178226, 'rel_inertia': 0.9991174443756227}
о ш {'rel_weight': 0.9604981715497378, 'rel_center': 0.9923564141655264, 'rel_inertia': 0.9964132695842596}
о щ {'rel_weight': 0.949060076338186, 'rel_center': 0.9874897588664677, 'rel_inertia': 0.994878307687286}
о ъ {'rel_weight': 0.9970671889159102, 'rel_center': 0.9975176198496435, 'rel_inertia': 0.9995458076714944}
о ы {'rel_weight': 0.9735137428552805, 'rel_center': 0.9936213033849336, 'rel_inertia': 0.9976810140172149}
о ь {'rel_weight': 0.9946134362774421, 'rel_center': 0.995904761096791, 'rel_inertia': 0.9995029545818155}
о э {'rel_weight': 0.994479657386079, 'rel_center': 0.9983896622801962, 'rel_inertia': 0.9996272649856317}
о ю {'rel_weight': 0.9635834472318011, 'rel_center': 0.9966218536360003, 'rel_inertia': 0.9976672094951562}
о я {'rel_weight': 0.990734988058053, 'rel_center': 0.9988475467121116, 'rel_inertia': 0.9998952507532429}
п а {'rel_weight': 0.983972076247775, 'rel_center': 0.9954448875732224, 'rel_inertia': 0.9991800914240159}
п б {'rel_weight': 0.962801566689552, 'rel_center': 0.9955704102928674, 'rel_inertia': 0.9977384913394554}
п в {'rel_weight': 0.9838187879347547, 'rel_center': 0.9962345131343165, 'rel_inertia': 0.9994034153757981}
п г {'rel_weight': 0.9986951961399831, 'rel_center': 0.9972608775310863, 'rel_inertia': 0.9993331775005732}
п д {'rel_weight': 0.9720936255188194, 'rel_center': 0.9961672354351974, 'rel_inertia': 0.9982039246706311}
п е {'rel_weight': 0.9859899078591696, 'rel_center': 0.9963666710774899, 'rel_inertia': 0.9995068479784269}
п ё {'rel_weight': 0.973308783782035, 'rel_center': 0.9996942011708856, 'rel_inertia': 0.9988299361268996}
п ж {'rel_weight': 0.9707530495449509, 'rel_center': 0.9948568215240214, 'rel_inertia': 0.9987407350221738}
п з {'rel_weight': 0.9932019004133825, 'rel_center': 0.9976398513445461, 'rel_inertia': 0.9993100939255329}
п и {'rel_weight': 0.9981805093346393, 'rel_center': 0.9956517676023796, 'rel_inertia': 0.9993939892894641}
п й {'rel_weight': 0.9850618168003376, 'rel_center': 0.9988645714268591, 'rel_inertia': 0.9986241384222521}
п к {'rel_weight': 0.9956740228433646, 'rel_center': 0.997945056193999, 'rel_inertia': 0.999449787873955}
п л {'rel_weight': 0.9938243341846258, 'rel_center': 0.9985221678948121, 'rel_inertia': 0.9995829062684191}
п м {'rel_weight': 0.9592675743093746, 'rel_center': 0.9940202381662632, 'rel_inertia': 0.9981104915035051}
п н {'rel_weight': 0.9974921054561663, 'rel_center': 0.9973881991512913, 'rel_inertia': 0.9999319109874805}
п о {'rel_weight': 0.9939971319193033, 'rel_center': 0.9970440301635248, 'rel_inertia': 0.999488781625208}
п п {'rel_weight': 0.9967423862524851, 'rel_center': 0.9997475765699083, 'rel_inertia': 0.9998483029658969}
п р {'rel_weight': 0.9758617309588823, 'rel_center': 0.9906271092533674, 'rel_inertia': 0.9974188324293157}
п с {'rel_weight': 0.9933969946299539, 'rel_center': 0.9978610805477685, 'rel_inertia': 0.9994372277541835}
п т {'rel_weight': 0.9566588859277926, 'rel_center': 0.997350163044567, 'rel_inertia': 0.9965931471756106}
п у {'rel_weight': 0.9947970182072455, 'rel_center': 0.9918775139433025, 'rel_inertia': 0.9975261141356371}
п ф {'rel_weight': 0.9142983573896893, 'rel_center': 0.989546099889316, 'rel_inertia': 0.9942295356808474}
п х {'rel_weight': 0.9950831660731773, 'rel_center': 0.997904556096546, 'rel_inertia': 0.999353826902822}
п ц {'rel_weight': 0.9876983757842869, 'rel_center': 0.991652981111132, 'rel_inertia': 0.998107394285712}
п ч {'rel_weight': 0.9885057039144877, 'rel_center': 0.9989910943923485, 'rel_inertia': 0.9994142798972956}
п ш {'rel_weight': 0.9572135109149025, 'rel_center': 0.9898921709831601, 'rel_inertia': 0.9962735617709272}
п щ {'rel_weight': 0.9457754157033507, 'rel_center': 0.9851821977871397, 'rel_inertia': 0.9946961199617778}
п ъ {'rel_weight': 0.9937825282810748, 'rel_center': 0.9949768096383403, 'rel_inertia': 0.9992006811087004}
п ы {'rel_weight': 0.9702290822204451, 'rel_center': 0.9910791134276413, 'rel_inertia': 0.9975349921506896}
п ь {'rel_weight': 0.9978980969122775, 'rel_center': 0.9935040861881339, 'rel_inertia': 0.9992075594855462}
п э {'rel_weight': 0.9977643180209144, 'rel_center': 0.9975007833316117, 'rel_inertia': 0.9994541696448456}
п ю {'rel_weight': 0.9602987865969658, 'rel_center': 0.9941100777662999, 'rel_inertia': 0.9975602371803152}
п я {'rel_weight': 0.9874503274232177, 'rel_center': 0.9981094809139428, 'rel_inertia': 0.9997409952818925}
р а {'rel_weight': 0.9955767640015937, 'rel_center': 0.9947881375190933, 'rel_inertia': 0.9985408871182706}
р б {'rel_weight': 0.9832527264401832, 'rel_center': 0.9869557274826144, 'rel_inertia': 0.9998580838775478}
р в {'rel_weight': 0.995730052314614, 'rel_center': 0.9947184689766009, 'rel_inertia': 0.998263154195723}
р г {'rel_weight': 0.9782440363893519, 'rel_center': 0.9939613239963039, 'rel_inertia': 0.9980282884227584}
р д {'rel_weight': 0.9925447852694507, 'rel_center': 0.9876592958863388, 'rel_inertia': 0.9994855567236077}
р е {'rel_weight': 0.9935589323901991, 'rel_center': 0.9949734240141412, 'rel_inertia': 0.9981974721574638}
р ё {'rel_weight': 0.9937599435326663, 'rel_center': 0.9915922595439358, 'rel_inertia': 0.9988965124379359}
р ж {'rel_weight': 0.9912042092955822, 'rel_center': 0.9955993215815447, 'rel_inertia': 0.9985179256919796}
р з {'rel_weight': 0.9727507406627512, 'rel_center': 0.9926947812318562, 'rel_inertia': 0.9979041105158385}
р и {'rel_weight': 0.9813683309147294, 'rel_center': 0.9953067917693059, 'rel_inertia': 0.9983400649391065}
р й {'rel_weight': 0.9944870234490312, 'rel_center': 0.9918568896189028, 'rel_inertia': 0.9991132271021012}
р к {'rel_weight': 0.9752228630927333, 'rel_center': 0.9933607694885361, 'rel_inertia': 0.9976120606164934}
р л {'rel_weight': 0.9857245060647429, 'rel_center': 0.9924885243817604, 'rel_inertia': 0.9981360263769447}
р м {'rel_weight': 0.9797187340600059, 'rel_center': 0.9956128083533005, 'rel_inertia': 0.9982249249287671}
р н {'rel_weight': 0.9820567347932024, 'rel_center': 0.9938692446005231, 'rel_inertia': 0.9977906591298996}
р о {'rel_weight': 0.9855517083300654, 'rel_center': 0.9941591092763162, 'rel_inertia': 0.9982538682642994}
р п {'rel_weight': 0.9828064539968836, 'rel_center': 0.9915382665232548, 'rel_inertia': 0.9978746768633124}
р р {'rel_weight': 0.9963128907095136, 'rel_center': 0.9992637538241755, 'rel_inertia': 0.9996674760492165}
р с {'rel_weight': 0.9729458348793226, 'rel_center': 0.9933916333394903, 'rel_inertia': 0.997926910390532}
р т {'rel_weight': 0.9771100456784239, 'rel_center': 0.9932846458114183, 'rel_inertia': 0.9967793593371297}
р у {'rel_weight': 0.9847518220421232, 'rel_center': 0.9984889396301503, 'rel_inertia': 0.9992236342850099}
р ф {'rel_weight': 0.9347495171403206, 'rel_center': 0.9948997518893736, 'rel_inertia': 0.9960046197155691}
р х {'rel_weight': 0.974632006322546, 'rel_center': 0.9933823009244376, 'rel_inertia': 0.997708865154771}
р ц {'rel_weight': 0.9918504644650818, 'rel_center': 0.9955032380840024, 'rel_inertia': 0.999635897255028}
р ч {'rel_weight': 0.9680545441638564, 'rel_center': 0.9909481648592292, 'rel_inertia': 0.9972076289870325}
р ш {'rel_weight': 0.9776646706655338, 'rel_center': 0.9958218000003358, 'rel_inertia': 0.9972073103223177}
р щ {'rel_weight': 0.9662265754539819, 'rel_center': 0.9908865892073608, 'rel_inertia': 0.9960860501246841}
р ъ {'rel_weight': 0.9857663119682939, 'rel_center': 0.9961814350508532, 'rel_inertia': 0.9984110179709277}
р ы {'rel_weight': 0.9906802419710764, 'rel_center': 0.9980204258457296, 'rel_inertia': 0.9981477975828811}
р ь {'rel_weight': 0.9774469371616462, 'rel_center': 0.9977966896043056, 'rel_inertia': 0.9982482370805715}
р э {'rel_weight': 0.9773131582702831, 'rel_center': 0.9927327071683021, 'rel_inertia': 0.9979723323237498}
р ю {'rel_weight': 0.980749946347597, 'rel_center': 0.9964002658554453, 'rel_inertia': 0.9979190113601683}
р я {'rel_weight': 0.992098512826151, 'rel_center': 0.9927676948409748, 'rel_inertia': 0.9979991748159731}
с а {'rel_weight': 0.9750703141434689, 'rel_center': 0.9962879401226079, 'rel_inertia': 0.9991972124416569}
с б {'rel_weight': 0.9538998045852458, 'rel_center': 0.9938629409869946, 'rel_inertia': 0.9977387012464173}
с в {'rel_weight': 0.9749170258304486, 'rel_center': 0.997302994643317, 'rel_inertia': 0.9994788439255556}
с г {'rel_weight': 0.9924030417557107, 'rel_center': 0.9983294090447208, 'rel_inertia': 0.9997360759676072}
с д {'rel_weight': 0.9631918634145132, 'rel_center': 0.9942499290326446, 'rel_inertia': 0.9981589077968818}
с е {'rel_weight': 0.9770881457548635, 'rel_center': 0.9979455708402767, 'rel_inertia': 0.999484691231505}
с ё {'rel_weight': 0.9644070216777288, 'rel_center': 0.9983776081952661, 'rel_inertia': 0.9988668276962266}
с ж {'rel_weight': 0.9618512874406447, 'rel_center': 0.9959570240242094, 'rel_inertia': 0.998410333303405}
с з {'rel_weight': 0.9978963374823113, 'rel_center': 0.9974835540394837, 'rel_inertia': 0.9998139731547623}
с и {'rel_weight': 0.9892787472303332, 'rel_center': 0.9968615836672892, 'rel_inertia': 0.9993309688208852}
с й {'rel_weight': 0.9761600546960314, 'rel_center': 0.9979005633640775, 'rel_inertia': 0.9986486768858976}
с к {'rel_weight': 0.9954242150523293, 'rel_center': 0.9995260697461303, 'rel_inertia': 0.9998297136564966}
с л {'rel_weight': 0.9849225720803196, 'rel_center': 0.9982877065199245, 'rel_inertia': 0.9992670552159972}
с м {'rel_weight': 0.9503658122050684, 'rel_center': 0.9950084351407044, 'rel_inertia': 0.9977223325725354}
с н {'rel_weight': 0.9885903433518601, 'rel_center': 0.9984801625029709, 'rel_inertia': 0.9994068909361502}
с о {'rel_weight': 0.9850953698149971, 'rel_center': 0.9981586991525996, 'rel_inertia': 0.999347580626579}
с п {'rel_weight': 0.987840624148179, 'rel_center': 0.9981853574184351, 'rel_inertia': 0.9993829184042342}
с р {'rel_weight': 0.9669599688545761, 'rel_center': 0.9923434425956692, 'rel_inertia': 0.997446053099088}
с с {'rel_weight': 0.99770124326574, 'rel_center': 0.9996372551797874, 'rel_inertia': 0.9998515994517834}
с т {'rel_weight': 0.9477571238234864, 'rel_center': 0.9976508998383039, 'rel_inertia': 0.9961284644748059}
с у {'rel_weight': 0.9858952561029394, 'rel_center': 0.9934163115338401, 'rel_inertia': 0.997739052213555}
с ф {'rel_weight': 0.9053965952853832, 'rel_center': 0.990609994123971, 'rel_inertia': 0.9940193313296455}
с х {'rel_weight': 0.9960150718225166, 'rel_center': 0.9987985226390037, 'rel_inertia': 0.9998886469888025}
с ц {'rel_weight': 0.9787966136799807, 'rel_center': 0.9926349096364558, 'rel_inertia': 0.9981227134385091}
с ч {'rel_weight': 0.9974074660187938, 'rel_center': 0.9972911389332881, 'rel_inertia': 0.999314542304686}
с ш {'rel_weight': 0.9483117488105963, 'rel_center': 0.9910911470008691, 'rel_inertia': 0.9959131749901398}
с щ {'rel_weight': 0.9368736535990445, 'rel_center': 0.9861257176218864, 'rel_inertia': 0.994392735109092}
с ъ {'rel_weight': 0.9848807661767687, 'rel_center': 0.9964298263704585, 'rel_inertia': 0.9993670191364785}
с ы {'rel_weight': 0.961327320116139, 'rel_center': 0.9925556519168246, 'rel_inertia': 0.9971804029145127}
с ь {'rel_weight': 0.9932001409834164, 'rel_center': 0.9952706150378312, 'rel_inertia': 0.9995143710417181}
с э {'rel_weight': 0.9933339198747795, 'rel_center': 0.9973656780012399, 'rel_inertia': 0.999803943609497}
с ю {'rel_weight': 0.9513970244926596, 'rel_center': 0.9953739280251407, 'rel_inertia': 0.9971630094586434}
с я {'rel_weight': 0.9785485653189115, 'rel_center': 0.9981055952941897, 'rel_inertia': 0.9994771690288047}
т а {'rel_weight': 0.976764616729355, 'rel_center': 0.997572128712736, 'rel_inertia': 0.9970044886592172}
т б {'rel_weight': 0.9979351262875781, 'rel_center': 0.9935742762689365, 'rel_inertia': 0.9971136959975296}
т в {'rel_weight': 0.9769179050423753, 'rel_center': 0.9981903001195922, 'rel_inertia': 0.9968599922169437}
т г {'rel_weight': 0.9594318891171132, 'rel_center': 0.9988800890982844, 'rel_inertia': 0.9965284956671008}
т д {'rel_weight': 0.9886430674583107, 'rel_center': 0.9946534937612385, 'rel_inertia': 0.9973175701270444}
т е {'rel_weight': 0.9747467851179604, 'rel_center': 0.9977631629142998, 'rel_inertia': 0.9969254983621797}
т ё {'rel_weight': 0.987427909195095, 'rel_center': 0.9979137374161121, 'rel_inertia': 0.9970413537696159}
т ж {'rel_weight': 0.9899836434321792, 'rel_center': 0.996907607612978, 'rel_inertia': 0.997949186324927}
т з {'rel_weight': 0.9539385933905126, 'rel_center': 0.9995077150263307, 'rel_inertia': 0.9964243031728717}
т и {'rel_weight': 0.9625561836424907, 'rel_center': 0.9975782092595229, 'rel_inertia': 0.9970320932721792}
т й {'rel_weight': 0.9756748761767925, 'rel_center': 0.9988031283745821, 'rel_inertia': 0.9970909513774564}
т к {'rel_weight': 0.9564107158204946, 'rel_center': 0.998329521332118, 'rel_inertia': 0.9964140005914234}
т л {'rel_weight': 0.9669123587925043, 'rel_center': 0.9993170972208653, 'rel_inertia': 0.9972014430562048}
т м {'rel_weight': 0.9985308813322445, 'rel_center': 0.9961389809192286, 'rel_inertia': 0.998623689711604}
т н {'rel_weight': 0.9632445875209638, 'rel_center': 0.9988928197231335, 'rel_inertia': 0.9970106774981291}
т о {'rel_weight': 0.9667395610578268, 'rel_center': 0.9987334922177906, 'rel_inertia': 0.9970730051052914}
т п {'rel_weight': 0.9639943067246449, 'rel_center': 0.998092099085693, 'rel_inertia': 0.9970656656704302}
т р {'rel_weight': 0.9848749620182478, 'rel_center': 0.9922727105438799, 'rel_inertia': 0.9969176471776813}
т с {'rel_weight': 0.954133687607084, 'rel_center': 0.998130053396727, 'rel_inertia': 0.9965486740021102}
т т {'rel_weight': 0.9959221929506625, 'rel_center': 0.9995099871412364, 'rel_inertia': 0.99963373380888}
т у {'rel_weight': 0.9659396747698845, 'rel_center': 0.9937187182983725, 'rel_inertia': 0.9962240164467903}
т ф {'rel_weight': 0.9535616644125593, 'rel_center': 0.9916804258410848, 'rel_inertia': 0.9962029618414747}
т х {'rel_weight': 0.9558198590503073, 'rel_center': 0.9990668219525362, 'rel_inertia': 0.9963627831079939}
т ц {'rel_weight': 0.9730383171928432, 'rel_center': 0.9937952147034489, 'rel_inertia': 0.9971128832671081}
т ч {'rel_weight': 0.9492423968916177, 'rel_center': 0.9978984058730554, 'rel_inertia': 0.9964833604348062}
т ш {'rel_weight': 0.9964768179377724, 'rel_center': 0.9919845224707433, 'rel_inertia': 0.998697177642887}
т щ {'rel_weight': 0.9850387227262206, 'rel_center': 0.9873399738902047, 'rel_inertia': 0.9971202114009305}
т ъ {'rel_weight': 0.9669541646960552, 'rel_center': 0.9967572606948758, 'rel_inertia': 0.9967814942442782}
т ы {'rel_weight': 0.9905076107566849, 'rel_center': 0.9929944087538968, 'rel_inertia': 0.9988226882022878}
т ь {'rel_weight': 0.9586347898894075, 'rel_center': 0.994955128334434, 'rel_inertia': 0.996598936492006}
т э {'rel_weight': 0.9585010109980444, 'rel_center': 0.9994047680416095, 'rel_inertia': 0.9965965731299351}
т ю {'rel_weight': 0.9995620936198357, 'rel_center': 0.9960998405868724, 'rel_inertia': 0.9990625738928813}
т я {'rel_weight': 0.9732863655539123, 'rel_center': 0.999730358941128, 'rel_inertia': 0.9969963874750365}
у а {'rel_weight': 0.9864305949653639, 'rel_center': 0.996336153360453, 'rel_inertia': 0.9985897528158685}
у б {'rel_weight': 0.9652600854071408, 'rel_center': 0.988082780283675, 'rel_inertia': 0.9990549918570828}
у в {'rel_weight': 0.9862773066523436, 'rel_center': 0.9961122025729756, 'rel_inertia': 0.9983827362048683}
у г {'rel_weight': 0.9962366774223943, 'rel_center': 0.9952250984594271, 'rel_inertia': 0.9982826068754533}
у д {'rel_weight': 0.9745521442364082, 'rel_center': 0.988962149121728, 'rel_inertia': 0.9989710646078561}
у е {'rel_weight': 0.9884484265767585, 'rel_center': 0.9961058026905111, 'rel_inertia': 0.9982821341623408}
у ё {'rel_weight': 0.9757673024996238, 'rel_center': 0.9927314963832344, 'rel_inertia': 0.9988892113233546}
у ж {'rel_weight': 0.9732115682625397, 'rel_center': 0.9971557406358391, 'rel_inertia': 0.9981066163805562}
у з {'rel_weight': 0.9907433816957937, 'rel_center': 0.9941075466214627, 'rel_inertia': 0.9981867118022668}
у и {'rel_weight': 0.9993609719477718, 'rel_center': 0.996722029246708, 'rel_inertia': 0.9983772904584395}
у й {'rel_weight': 0.9875203355179264, 'rel_center': 0.9931564419766601, 'rel_inertia': 0.9990147454970276}
у к {'rel_weight': 0.9932155041257757, 'rel_center': 0.9944341400154748, 'rel_inertia': 0.9978506631404037}
у л {'rel_weight': 0.9962828529022146, 'rel_center': 0.9937771124040267, 'rel_inertia': 0.9980957918000648}
у м {'rel_weight': 0.9617260930269634, 'rel_center': 0.9972345538147199, 'rel_inertia': 0.9976185469476658}
у н {'rel_weight': 0.9999506241737551, 'rel_center': 0.9951114238550354, 'rel_inertia': 0.9978148011185606}
у о {'rel_weight': 0.9964556506368921, 'rel_center': 0.9954363591125326, 'rel_inertia': 0.9982711596850915}
у п {'rel_weight': 0.999200904970074, 'rel_center': 0.9927262623323478, 'rel_inertia': 0.997882644179883}
у р {'rel_weight': 0.9783202496764711, 'rel_center': 0.9978596660746155, 'rel_inertia': 0.9990003598987927}
у с {'rel_weight': 0.9909384759123651, 'rel_center': 0.9944245348833142, 'rel_inertia': 0.998157249829613}
у т {'rel_weight': 0.9591174046453814, 'rel_center': 0.9946864179193421, 'rel_inertia': 0.9960543126164932}
у у {'rel_weight': 0.9972555369248344, 'rel_center': 0.9993274961027975, 'rel_inertia': 0.9997162619968806}
у ф {'rel_weight': 0.9167568761072782, 'rel_center': 0.9956147117801795, 'rel_inertia': 0.9952847697311354}
у х {'rel_weight': 0.9926246473555884, 'rel_center': 0.994600754621755, 'rel_inertia': 0.9979848275165165}
у ц {'rel_weight': 0.9901568945018757, 'rel_center': 0.996787130914566, 'rel_inertia': 0.9991762165185077}
у ч {'rel_weight': 0.9860471851968988, 'rel_center': 0.9922378963741219, 'rel_inertia': 0.9973563452023615}
у ш {'rel_weight': 0.9596720296324913, 'rel_center': 0.9964166041352357, 'rel_inertia': 0.9964087612256949}
у щ {'rel_weight': 0.9482339344209395, 'rel_center': 0.9912260951781712, 'rel_inertia': 0.9952954505609715}
у ъ {'rel_weight': 0.9962410469986637, 'rel_center': 0.997523075692321, 'rel_inertia': 0.9985800811369447}
у ы {'rel_weight': 0.972687600938034, 'rel_center': 0.9984126923269366, 'rel_inertia': 0.9974206153013182}
у ь {'rel_weight': 0.9954395781946886, 'rel_center': 0.9983021664933933, 'rel_inertia': 0.9984984243706616}
у э {'rel_weight': 0.9953057993033255, 'rel_center': 0.9941615135044981, 'rel_inertia': 0.9981874546285985}
у ю {'rel_weight': 0.9627573053145546, 'rel_center': 0.9979883735799604, 'rel_inertia': 0.9972210621066243}
у я {'rel_weight': 0.9899088461408065, 'rel_center': 0.9940969619923102, 'rel_inertia': 0.9980421600644614}
ф а {'rel_weight': 0.9361011816378988, 'rel_center': 0.9951347066167607, 'rel_inertia': 0.9953799413821514}
ф б {'rel_weight': 0.9572716911961219, 'rel_center': 0.9863189534574311, 'rel_inertia': 0.99664784893841}
ф в {'rel_weight': 0.9362544699509191, 'rel_center': 0.9942746581958802, 'rel_inertia': 0.995105470289775}
ф г {'rel_weight': 0.918768454025657, 'rel_center': 0.9931966828505573, 'rel_inertia': 0.99478497038699}
ф д {'rel_weight': 0.9479796323668545, 'rel_center': 0.9876809763040533, 'rel_inertia': 0.9963622715939786}
ф е {'rel_weight': 0.9340833500265042, 'rel_center': 0.993609906343077, 'rel_inertia': 0.9950929759162933}
ф ё {'rel_weight': 0.9467644741036388, 'rel_center': 0.9907111500104842, 'rel_inertia': 0.9956659866955468}
ф ж {'rel_weight': 0.949320208340723, 'rel_center': 0.9956644861263999, 'rel_inertia': 0.9960464659983269}
ф з {'rel_weight': 0.9132751582990564, 'rel_center': 0.9927607515079513, 'rel_inertia': 0.994652381120045}
ф и {'rel_weight': 0.9218927485510345, 'rel_center': 0.9947735989390185, 'rel_inertia': 0.9952504765444197}
ф й {'rel_weight': 0.9350114410853363, 'rel_center': 0.9915344027285742, 'rel_inertia': 0.9958628027796188}
ф к {'rel_weight': 0.9157472807290384, 'rel_center': 0.9920860139271017, 'rel_inertia': 0.994444576931133}
ф л {'rel_weight': 0.926248923701048, 'rel_center': 0.9920445319592516, 'rel_inertia': 0.995206122089032}
ф м {'rel_weight': 0.9608056835762993, 'rel_center': 0.9965586449886853, 'rel_inertia': 0.9965327536078853}
ф н {'rel_weight': 0.9225811524295076, 'rel_center': 0.9930467289040547, 'rel_inertia': 0.9948658005571416}
ф о {'rel_weight': 0.9260761259663706, 'rel_center': 0.9934040326619378, 'rel_inertia': 0.9952126810737172}
ф п {'rel_weight': 0.9233308716331887, 'rel_center': 0.9908288746012484, 'rel_inertia': 0.9949518237223681}
ф р {'rel_weight': 0.9442115269267916, 'rel_center': 0.9954966342666974, 'rel_inertia': 0.9967969160177685}
ф с {'rel_weight': 0.9134702525156277, 'rel_center': 0.99199845019708, 'rel_inertia': 0.9947219603428077}
ф т {'rel_weight': 0.9634143719578813, 'rel_center': 0.993196890291869, 'rel_inertia': 0.9969038400050234}
ф у {'rel_weight': 0.9252762396784283, 'rel_center': 0.9968172568065423, 'rel_inertia': 0.995966955945609}
ф ф {'rel_weight': 0.9942250995040155, 'rel_center': 0.9989644928266207, 'rel_inertia': 0.9994287785170967}
ф х {'rel_weight': 0.9151564239588511, 'rel_center': 0.9925576740977896, 'rel_inertia': 0.9944887191817363}
ф ц {'rel_weight': 0.932374882101387, 'rel_center': 0.9988919741881316, 'rel_inertia': 0.9963116293485463}
ф ч {'rel_weight': 0.9085789618001615, 'rel_center': 0.9906805144231592, 'rel_inertia': 0.9942159255044981}
ф ш {'rel_weight': 0.9628597469707714, 'rel_center': 0.9989544874322709, 'rel_inertia': 0.9980074944117858}
ф щ {'rel_weight': 0.9742978421823232, 'rel_center': 0.9944756632406442, 'rel_inertia': 0.9990090311894134}
ф ъ {'rel_weight': 0.926290729604599, 'rel_center': 0.9950754530791632, 'rel_inertia': 0.9951738915864542}
ф ы {'rel_weight': 0.9498441756652287, 'rel_center': 0.99740315902184, 'rel_inertia': 0.9971073701041243}
ф ь {'rel_weight': 0.9179713547979513, 'rel_center': 0.9947779100402715, 'rel_inertia': 0.9949742500189539}
ф э {'rel_weight': 0.9178375759065882, 'rel_center': 0.9928727997706278, 'rel_inertia': 0.9947753277698529}
ф ю {'rel_weight': 0.9597744712887081, 'rel_center': 0.9962287671710965, 'rel_inertia': 0.996933464361785}
ф я {'rel_weight': 0.9326229304624561, 'rel_center': 0.9924479793435682, 'rel_inertia': 0.9949954307268821}
х а {'rel_weight': 0.9766496055194099, 'rel_center': 0.9969751347763146, 'rel_inertia': 0.9989875815213153}
х б {'rel_weight': 0.9554790959611869, 'rel_center': 0.9937954149853456, 'rel_inertia': 0.9975383431429174}
х в {'rel_weight': 0.9764963172063896, 'rel_center': 0.9979045278542974, 'rel_inertia': 0.9992678535550826}
х г {'rel_weight': 0.9939823331316517, 'rel_center': 0.9989802942972376, 'rel_inertia': 0.9995538570849108}
х д {'rel_weight': 0.9647711547904543, 'rel_center': 0.9944991709878017, 'rel_inertia': 0.997952464644022}
х е {'rel_weight': 0.9786674371308045, 'rel_center': 0.9981393319425094, 'rel_inertia': 0.999275060992288}
х ё {'rel_weight': 0.9659863130536699, 'rel_center': 0.9984415400742364, 'rel_inertia': 0.9986626475235508}
х ж {'rel_weight': 0.9634305788165858, 'rel_center': 0.9965107665355281, 'rel_inertia': 0.9982091046467876}
